gl	74	optimal	26.8318	26.8318	24.596	149	0.00735358	10/10
gl	75	optimal	15.3552	15.3552	14.0471	104	0.00809013	10/10
gl	76	optimal	18.1736	18.1736	16.8237	126	0.0036005	10/10
gl	77	optimal	8.07579	8.07579	7.53708	123	0.00067525	5/5
gl	78	optimal	2.2946	2.2946	2.25671	58	0.000122208	3/3
gl	79	optimal	1.46653	1.58317	1.20334	65	0.000156333	1/3
gl	80	optimal	10.8848	10.8848	9.80176	114	0.00443221	6/6
gl	81	optimal	9.31223	9.5175	8.37427	106	0.00312129	8/9
gl	82	optimal	5.6807	5.6807	4.64571	170	0.00483204	5/5
gl	83	optimal	3.16692	3.16692	3.01658	76	0.000674417	4/4
gl	84	optimal	16.4791	16.4791	15.8574	120	0.00136842	7/7
gl	85	optimal	12.2381	12.2381	11.4052	107	0.00380846	7/7
gl	86	optimal	7.0216	7.0216	6.60308	91	0.000609292	5/5
gl	87	optimal	10.3594	10.3594	9.77734	89	0.00418779	7/7
gl	88	optimal	9.60852	9.60852	9.01253	77	0.00123704	7/7
gl	89	optimal	11.609	11.609	11.0941	81	0.00417825	8/8
gl	90	optimal	8.13109	8.13109	7.2103	180	0.000808917	6/6
gl	91	optimal	11.7733	11.7733	11.0508	91	0.000662083	8/8
gl	92	optimal	9.86649	9.86649	9.26785	87	0.00137513	10/10
gl	93	optimal	8.0633	8.22733	7.35451	67	0.000789875	5/6
gl	94	optimal	26.6235	26.6235	25.7171	133	0.005641	8/8
gl	95	optimal	5.1761	5.1761	4.44227	70	0.000567958	7/7
gl	96	optimal	27.7974	27.7974	26.1052	195	0.0135637	10/10
gl	97	optimal	3.30641	3.30641	2.59226	97	0.000569083	4/4
gl	98	optimal	3.94188	3.94188	3.77017	60	0.00453846	5/5
gl	99	optimal	11.3285	11.3285	11.1199	98	0.00426975	7/7
gl	100	optimal	0.368632	0.383001	0.353131	37	8.5084e-05	2/3
lap	1	optimal	13.1002	13.1002	12.1248	71	0.00379792	10/10
lap	2	optimal	2.30619	2.30619	2.06024	49	0.000536833	5/5
lap	3	optimal	11.7156	11.7156	11.02	93	0.00113188	9/9
lap	4	optimal	3.68239	3.68985	3.00943	51	0.000298583	6/7
lap	5	optimal	9.22103	9.22103	8.82689	77	0.00414058	7/7
lap	6	optimal	4.52543	4.52543	4.19527	56	0.000433708	5/5
lap	7	optimal	3.84507	3.84507	3.48977	72	0.000876917	5/5
lap	8	optimal	10.5728	10.5728	10.1432	77	0.00185263	7/7
lap	9	optimal	7.60969	7.60969	7.15859	87	0.00426571	8/8
lap	10	optimal	2.76133	2.76133	2.37341	61	0.00172596	4/4
lap	11	optimal	10.9953	10.9953	9.83964	179	0.00470183	9/9
lap	12	optimal	8.23854	8.23854	7.46853	130	0.00488225	7/7
lap	13	optimal	15.0667	15.0667	14.1882	165	0.0066475	9/9
lap	14	optimal	5.43699	5.54898	5.18107	67	0.00246337	7/8
lap	15	optimal	14.2524	14.2524	13.0881	101	0.00109946	8/8
lap	16	optimal	3.10128	3.10128	2.80613	75	0.000546792	4/4
lap	17	optimal	15.5994	15.5994	14.747	88	0.0054235	9/9
lap	18	optimal	3.59334	3.67465	3.20165	66	0.000328292	3/5
lap	19	optimal	16.0594	16.0594	14.7954	224	0.134899	8/8
lap	20	optimal	9.3549	9.3549	8.81165	106	0.000923375	6/6
lap	21	optimal	16.1027	16.1027	15.4425	106	0.00688808	9/9
lap	22	optimal	18.0171	18.0171	17.3857	130	0.008344	10/10
